45 0 1 0 25.4848 0 0 0 0 0 -1 0.693091 -0.72085 0 511
46 1 1 0 25.4848 0 0 0 -0 -0 1 0.693091 -0.72085 0 511
47 0 1 0 26.0874 0 0 0 0 0 -1 0.869193 -0.494474 0 511
48 1 1 0 26.0874 0 0 0 -0 -0 1 0.869193 -0.494474 0 511
49 0 1 0 27.318 0 0 0 0 0 -1 0.776976 0.62953 0 511
50 1 1 0 27.318 0 0 0 -0 -0 1 0.776976 0.62953 0 511
51 0 1 0 28.8002 0 0 0 0 0 -1 -0.909703 -0.415259 0 511
52 1 1 0 28.8002 0 0 0 -0 -0 1 -0.909703 -0.415259 0 511
53 0 1 0 30.7611 0 0 0 0 0 -1 -0.810463 -0.58579 0 511
54 1 1 0 30.7611 0 0 0 -0 -0 1 -0.810463 -0.58579 0 511
55 0 1 0 31.1366 0 0 0 0 0 -1 0.478055 -0.87833 0 511
56 1 1 0 31.1366 0 0 0 -0 -0 1 0.478055 -0.87833 0 511
57 0 1 0 31.9557 0 0 0 0 0 -1 0.959702 -0.281021 0 511
58 1 1 0 31.9557 0 0 0 -0 -0 1 0.959702 -0.281021 0 511
59 0 1 0 33.1228 0 0 0 0 0 -1 -0.999246 0.0388269 0 511
60 1 1 0 33.1228 0 0 0 -0 -0 1 -0.999246 0.0388269 0 511
61 0 1 0 34.8242 0 0 0 0 0 -1 -0.997599 0.0692607 0 511
62 1 1 0 34.8242 0 0 0 -0 -0 1 -0.997599 0.0692607 0 511
63 0 1 0 35.1243 0 0 0 0 0 -1 -0.665959 -0.745989 0 511
64 1 1 0 35.1243 0 0 0 -0 -0 1 -0.665959 -0.745989 0 511
65 0 1 0 36.9518 0 0 0 0 0 -1 -0.96875 -0.24804 0 511
66 1 1 0 36.9518 0 0 0 -0 -0 1 -0.96875 -0.24804 0 511
67 0 1 0 37.4173 0 0 0 0 0 -1 -0.439354 0.898314 0 511
68 1 1 0 37.4173 0 0 0 -0 -0 1 -0.439354 0.898314 0 511
69 0 1 0 37.7766 0 0 0 0 0 -1 -0.990921 -0.134448 0 511
70 1 1 0 37.7766 0 0 0 -0 -0 1 -0.990921 -0.134448 0 511
71 0 1 0 40.1833 0 0 0 0 0 -1 -0.529064 -0.848582 0 511
72 1 1 0 40.1833 0 0 0 -0 -0 1 -0.529064 -0.848582 0 511
73 0 1 0 42.5349 0 0 0 0 0 -1 -0.921559 -0.388238 0 511
74 1 1 0 42.5349 0 0 0 -0 -0 1 -0.921559 -0.388238 0 511
75 0 1 0 43.2801 0 0 0 0 0 -1 -0.874014 -0.4859 0 511
76 1 1 0 43.2801 0 0 0 -0 -0 1 -0.874014 -0.4859 0 511
77 0 1 0 43.5317 0 0 0 0 0 -1 -0.708835 0.705374 0 511
78 1 1 0 43.5317 0 0 0 -0 -0 1 -0.708835 0.705374 0 511
79 0 1 0 43.5514 0 0 0 0 0 -1 -0.686515 -0.727116 0 511
80 1 1 0 43.5514 0 0 0 -0 -0 1 -0.686515 -0.727116 0 511
81 0 1 0 43.7368 0 0 0 0 0 -1 0.633512 -0.773733 0 511
82 1 1 0 43.7368 0 0 0 -0 -0 1 0.633512 -0.773733 0 511
83 0 1 0 44.0324 0 0 0 0 0 -1 0.48032 0.877093 0 511
84 1 1 0 44.0324 0 0 0 -0 -0 1 0.48032 0.877093 0 511
85 0 1 0 44.9712 0 0 0 0 0 -1 -0.720499 0.693456 0 511
86 1 1 0 44.9712 0 0 0 -0 -0 1 -0.720499 0.693456 0 511
87 0 1 0 46.0305 0 0 0 0 0 -1 0.958218 -0.28604 0 511
88 1 1 0 46.0305 0 0 0 -0 -0 1 0.958218 -0.28604 0 511
89 0 1 0 46.5198 0 0 0 0 0 -1 -0.911729 0.410793 0 511
90 1 1 0 46.5198 0 0 0 -0 -0 1 -0.911729 0.410793 0 511
91 0 1 0 47.2151 0 0 0 0 0 -1 -0.163864 0.986483 0 511
92 1 1 0 47.2151 0 0 0 -0 -0 1 -0.163864 0.986483 0 511
93 0 1 0 49.1492 0 0 0 0 0 -1 0.964883 -0.26268 0 511
94 1 1 0 49.1492 0 0 0 -0 -0 1 0.964883 -0.26268 0 511
95 0 1 0 50.3179 0 0 0 0 0 -1 0.721871 -0.692027 0 511
96 1 1 0 50.3179 0 0 0 -0 -0 1 0.721871 -0.692027 0 511
97 0 1 0 51.7364 0 0 0 0 0 -1 -0.733507 -0.679682 0 511
98 1 1 0 51.7364 0 0 0 -0 -0 1 -0.733507 -0.679682 0 511
99 0 1 0 52.5571 0 0 0 0 0 -1 -0.80977 0.586747 0 511
100 1 1 0 52.5571 0 0 0 -0 -0 1 -0.80977 0.586747 0 511
101 0 1 0 52.9963 0 0 0 0 0 -1 -0.911729 -0.410791 0 511
102 1 1 0 52.9963 0 0 0 -0 -0 1 -0.911729 -0.410791 0 511
103 0 1 0 53.5833 0 0 0 0 0 -1 -0.206839 0.978375 0 511
104 1 1 0 53.5833 0 0 0 -0 -0 1 -0.206839 0.978375 0 511
105 0 1 0 54.0259 0 0 0 0 0 -1 -0.392664 0.919682 0 511
106 1 1 0 54.0259 0 0 0 -0 -0 1 -0.392664 0.919682 0 511
107 0 1 0 56.3677 0 0 0 0 0 -1 0.716228 -0.697866 0 511
108 1 1 0 56.3677 0 0 0 -0 -0 1 0.716228 -0.697866 0 511
109 0 1 0 59.2324 0 0 0 0 0 -1 0.426189 0.904634 0 511
110 1 1 0 59.2324 0 0 0 -0 -0 1 0.426189 0.904634 0 511
111 0 1 0 61.3076 0 0 0 0 0 -1 -0.40144 -0.915885 0 511
112 1 1 0 61.3076 0 0 0 -0 -0 1 -0.40144 -0.915885 0 511
113 0 1 0 63.0192 0 0 0 0 0 -1 0.626579 -0.779358 0 511
114 1 1 0 63.0192 0 0 0 -0 -0 1 0.626579 -0.779358 0 511
115 0 1 0 63.4281 0 0 0 0 0 -1 -0.396056 0.918226 0 511
116 1 1 0 63.4281 0 0 0 -0 -0 1 -0.396056 0.918226 0 511
117 0 1 0 65.0835 0 0 0 0 0 -1 -0.921073 -0.389389 0 511
118 1 1 0 65.0835 0 0 0 -0 -0 1 -0.921073 -0.389389 0 511
119 0 1 0 65.1197 0 0 0 0 0 -1 0.676091 0.736819 0 511
120 1 1 0 65.1197 0 0 0 -0 -0 1 0.676091 0.736819 0 511
121 0 1 0 67.1532 0 0 0 0 0 -1 -0.995226 -0.0975964 0 511
122 1 1 0 67.1532 0 0 0 -0 -0 1 -0.995226 -0.0975964 0 511
123 0 1 0 68.1349 0 0 0 0 0 -1 0.810768 0.585367 0 511
124 1 1 0 68.1349 0 0 0 -0 -0 1 0.810768 0.585367 0 511
125 0 1 0 69.8572 0 0 0 0 0 -1 -0.427853 0.903849 0 511
126 1 1 0 69.8572 0 0 0 -0 -0 1 -0.427853 0.903849 0 511
127 0 1 0 70.3306 0 0 0 0 0 -1 0.994732 0.102512 0 511
128 1 1 0 70.3306 0 0 0 -0 -0 1 0.994732 0.102512 0 511
129 0 1 0 71.15 0 0 0 0 0 -1 0.337184 0.941439 0 511
130 1 1 0 71.15 0 0 0 -0 -0 1 0.337184 0.941439 0 511
131 0 1 0 71.1552 0 0 0 0 0 -1 -0.966114 0.258117 0 511
132 1 1 0 71.1552 0 0 0 -0 -0 1 -0.966114 0.258117 0 511
133 0 1 0 72.5181 0 0 0 0 0 -1 -0.642514 0.766274 0 511
134 1 1 0 72.5181 0 0 0 -0 -0 1 -0.642514 0.766274 0 511
135 0 1 0 73.0699 0 0 0 0 0 -1 -0.0547709 -0.998499 0 511
136 1 1 0 73.0699 0 0 0 -0 -0 1 -0.0547709 -0.998499 0 511
137 0 1 0 74.7223 0 0 0 0 0 -1 -0.942284 -0.334815 0 511
138 1 1 0 74.7223 0 0 0 -0 -0 1 -0.942284 -0.334815 0 511
139 0 1 0 76.6243 0 0 0 0 0 -1 0.999788 0.0205842 0 511
140 1 1 0 76.6243 0 0 0 -0 -0 1 0.999788 0.0205842 0 511
141 0 1 0 78.73 0 0 0 0 0 -1 -0.579933 0.814664 0 511
142 1 1 0 78.73 0 0 0 -0 -0 1 -0.579933 0.814664 0 511
143 0 1 0 82.3129 0 0 0 0 0 -1 -0.770424 -0.637532 0 511
144 1 1 0 82.3129 0 0 0 -0 -0 1 -0.770424 -0.637532 0 511
145 0 1 0 82.5017 0 0 0 0 0 -1 -0.210864 -0.977515 0 511
146 1 1 0 82.5017 0 0 0 -0 -0 1 -0.210864 -0.977515 0 511
147 0 1 0 82.9957 0 0 0 0 0 -1 0.0852675 -0.996358 0 511
148 1 1 0 82.9957 0 0 0 -0 -0 1 0.0852675 -0.996358 0 511
149 0 1 0 83.8853 0 0 0 0 0 -1 -0.438728 0.89862 0 511
150 1 1 0 83.8853 0 0 0 -0 -0 1 -0.438728 0.89862 0 511
151 0 1 0 84.0512 0 0 0 0 0 -1 -0.59156 0.806261 0 511
152 1 1 0 84.0512 0 0 0 -0 -0 1 -0.59156 0.806261 0 511
153 0 1 0 86.5598 0 0 0 0 0 -1 0.725387 -0.688342 0 511
154 1 1 0 86.5598 0 0 0 -0 -0 1 0.725387 -0.688342 0 511
155 0 1 0 87.2954 0 0 0 0 0 -1 0.174271 0.984698 0 511
156 1 1 0 87.2954 0 0 0 -0 -0 1 0.174271 0.984698 0 511
157 0 1 0 88.0463 0 0 0 0 0 -1 0.937291 0.348547 0 511
158 1 1 0 88.0463 0 0 0 -0 -0 1 0.937291 0.348547 0 511
159 0 1 0 88.0657 0 0 0 0 0 -1 -0.506631 -0.862163 0 511
160 1 1 0 88.0657 0 0 0 -0 -0 1 -0.506631 -0.862163 0 511
161 0 1 0 89.6618 0 0 0 0 0 -1 -0.550814 -0.834628 0 511
162 1 1 0 89.6618 0 0 0 -0 -0 1 -0.550814 -0.834628 0 511
163 0 1 0 90.0872 0 0 0 0 0 -1 -0.410032 0.912071 0 511
164 1 1 0 90.0872 0 0 0 -0 -0 1 -0.410032 0.912071 0 511
165 0 1 0 90.5816 0 0 0 0 0 -1 0.809286 -0.587415 0 511
166 1 1 0 90.5816 0 0 0 -0 -0 1 0.809286 -0.587415 0 511
167 0 1 0 90.8478 0 0 0 0 0 -1 -0.0904701 0.995899 0 511
168 1 1 0 90.8478 0 0 0 -0 -0 1 -0.0904701 0.995899 0 511
169 0 1 0 92.2702 0 0 0 0 0 -1 -0.0827097 -0.996574 0 511
170 1 1 0 92.2702 0 0 0 -0 -0 1 -0.0827097 -0.996574 0 511
171 0 1 0 92.3101 0 0 0 0 0 -1 -0.886385 -0.462949 0 511
172 1 1 0 92.3101 0 0 0 -0 -0 1 -0.886385 -0.462949 0 511
173 0 1 0 93.4006 0 0 0 0 0 -1 0.999999 -0.00156764 0 511
174 1 1 0 93.4006 0 0 0 -0 -0 1 0.999999 -0.00156764 0 511
175 0 1 0 93.5412 0 0 0 0 0 -1 0.999722 -0.0235796 0 511
176 1 1 0 93.5412 0 0 0 -0 -0 1 0.999722 -0.0235796 0 511
177 0 1 0 95.3379 0 0 0 0 0 -1 0.997243 -0.0742043 0 511
178 1 1 0 95.3379 0 0 0 -0 -0 1 0.997243 -0.0742043 0 511
179 0 1 0 95.838 0 0 0 0 0 -1 -0.125508 0.992093 0 511
180 1 1 0 95.838 0 0 0 -0 -0 1 -0.125508 0.992093 0 511
181 0 1 0 96.3261 0 0 0 0 0 -1 0.976958 0.21343 0 511
182 1 1 0 96.3261 0 0 0 -0 -0 1 0.976958 0.21343 0 511
183 0 1 0 97.025 0 0 0 0 0 -1 -0.982422 0.186674 0 511
184 1 1 0 97.025 0 0 0 -0 -0 1 -0.982422 0.186674 0 511
185 0 1 0 97.7981 0 0 0 0 0 -1 -0.230183 0.973147 0 511
186 1 1 0 97.7981 0 0 0 -0 -0 1 -0.230183 0.973147 0 511
187 0 1 0 98.3429 0 0 0 0 0 -1 -0.409781 0.912184 0 511
188 1 1 0 98.3429 0 0 0 -0 -0 1 -0.409781 0.912184 0 511
189 0 1 0 98.39 0 0 0 0 0 -1 0.988975 -0.148083 0 511
190 1 1 0 98.39 0 0 0 -0 -0 1 0.988975 -0.148083 0 511
191 0 1 0 99.6626 0 0 0 0 0 -1 0.682375 0.731003 0 511
192 1 1 0 99.6626 0 0 0 -0 -0 1 0.682375 0.731003 0 511
193 0 1 0 100.869 0 0 0 0 0 -1 -0.42324 -0.906018 0 511
194 1 1 0 100.869 0 0 0 -0 -0 1 -0.42324 -0.906018 0 511
195 0 1 0 102.07 0 0 0 0 0 -1 0.932325 0.361622 0 511
196 1 1 0 102.07 0 0 0 -0 -0 1 0.932325 0.361622 0 511
197 0 1 0 102.234 0 0 0 0 0 -1 0.0210228 0.999779 0 511
198 1 1 0 102.234 0 0 0 -0 -0 1 0.0210228 0.999779 0 511
199 0 1 0 102.854 0 0 0 0 0 -1 -0.839177 -0.543859 0 511
200 1 1 0 102.854 0 0 0 -0 -0 1 -0.839177 -0.543859 0 511
201 0 1 0 104.403 0 0 0 0 0 -1 0.887731 -0.460363 0 511
202 1 1 0 104.403 0 0 0 -0 -0 1 0.887731 -0.460363 0 511
203 0 1 0 105.641 0 0 0 0 0 -1 0.992286 -0.123973 0 511
204 1 1 0 105.641 0 0 0 -0 -0 1 0.992286 -0.123973 0 511
205 0 1 0 107.063 0 0 0 0 0 -1 -0.748526 -0.663105 0 511
206 1 1 0 107.063 0 0 0 -0 -0 1 -0.748526 -0.663105 0 511
207 0 1 0 107.851 0 0 0 0 0 -1 -0.702572 -0.711613 0 511
208 1 1 0 107.851 0 0 0 -0 -0 1 -0.702572 -0.711613 0 511
209 0 1 0 108.671 0 0 0 0 0 -1 0.737951 -0.674854 0 511
210 1 1 0 108.671 0 0 0 -0 -0 1 0.737951 -0.674854 0 511
211 0 1 0 108.888 0 0 0 0 0 -1 0.509622 -0.860398 0 511
212 1 1 0 108.888 0 0 0 -0 -0 1 0.509622 -0.860398 0 511
213 0 1 0 110.152 0 0 0 0 0 -1 0.4669 -0.88431 0 511
214 1 1 0 110.152 0 0 0 -0 -0 1 0.4669 -0.88431 0 511
215 0 1 0 110.218 0 0 0 0 0 -1 -0.420353 0.90736 0 511
216 1 1 0 110.218 0 0 0 -0 -0 1 -0.420353 0.90736 0 511
217 0 1 0 112.23 0 0 0 0 0 -1 -0.0299112 -0.999553 0 511
218 1 1 0 112.23 0 0 0 -0 -0 1 -0.0299112 -0.999553 0 511
219 0 1 0 113.148 0 0 0 0 0 -1 -0.681037 -0.732249 0 511
220 1 1 0 113.148 0 0 0 -0 -0 1 -0.681037 -0.732249 0 511
221 0 1 0 113.468 0 0 0 0 0 -1 -0.174017 -0.984743 0 511
222 1 1 0 113.468 0 0 0 -0 -0 1 -0.174017 -0.984743 0 511
223 0 1 0 113.834 0 0 0 0 0 -1 -0.999998 0.00222857 0 511
224 1 1 0 113.834 0 0 0 -0 -0 1 -0.999998 0.00222857 0 511
225 0 1 0 115.967 0 0 0 0 0 -1 0.58114 -0.813803 0 511
226 1 1 0 115.967 0 0 0 -0 -0 1 0.58114 -0.813803 0 511
227 0 1 0 116.351 0 0 0 0 0 -1 -0.18327 0.983063 0 511
228 1 1 0 116.351 0 0 0 -0 -0 1 -0.18327 0.983063 0 511
229 0 1 0 116.371 0 0 0 0 0 -1 -0.328199 0.944608 0 511
230 1 1 0 116.371 0 0 0 -0 -0 1 -0.328199 0.944608 0 511
231 0 1 0 116.956 0 0 0 0 0 -1 -0.421103 0.907013 0 511
232 1 1 0 116.956 0 0 0 -0 -0 1 -0.421103 0.907013 0 511
233 0 1 0 117.002 0 0 0 0 0 -1 -0.81558 0.578644 0 511
234 1 1 0 117.002 0 0 0 -0 -0 1 -0.81558 0.578644 0 511
235 0 1 0 117.263 0 0 0 0 0 -1 0.856223 0.516607 0 511
236 1 1 0 117.263 0 0 0 -0 -0 1 0.856223 0.516607 0 511
237 0 1 0 117.68 0 0 0 0 0 -1 -0.476378 0.87924 0 511
238 1 1 0 117.68 0 0 0 -0 -0 1 -0.476378 0.87924 0 511
239 0 1 0 118.228 0 0 0 0 0 -1 0.956784 0.2908 0 511
240 1 1 0 118.228 0 0 0 -0 -0 1 0.956784 0.2908 0 511
241 0 1 0 120.042 0 0 0 0 0 -1 -0.50935 -0.86056 0 511
242 1 1 0 120.042 0 0 0 -0 -0 1 -0.50935 -0.86056 0 511
243 0 1 0 120.091 0 0 0 0 0 -1 0.771867 -0.635784 0 511
244 1 1 0 120.091 0 0 0 -0 -0 1 0.771867 -0.635784 0 511
245 0 1 0 120.571 0 0 0 0 0 -1 0.963416 0.268011 0 511
246 1 1 0 120.571 0 0 0 -0 -0 1 0.963416 0.268011 0 511
247 0 1 0 120.585 0 0 0 0 0 -1 0.902844 -0.429969 0 511
248 1 1 0 120.585 0 0 0 -0 -0 1 0.902844 -0.429969 0 511
249 0 1 0 121.274 0 0 0 0 0 -1 -0.421675 0.906747 0 511
250 1 1 0 121.274 0 0 0 -0 -0 1 -0.421675 0.906747 0 511
251 0 1 0 121.866 0 0 0 0 0 -1 -0.854259 0.519847 0 511
252 1 1 0 121.866 0 0 0 -0 -0 1 -0.854259 0.519847 0 511
253 0 1 0 122.234 0 0 0 0 0 -1 -0.972586 -0.232542 0 511
254 1 1 0 122.234 0 0 0 -0 -0 1 -0.972586 -0.232542 0 511
255 0 1 0 122.789 0 0 0 0 0 -1 0.896947 -0.442139 0 511
256 1 1 0 122.789 0 0 0 -0 -0 1 0.896947 -0.442139 0 511
257 0 1 0 123.238 0 0 0 0 0 -1 -0.761455 -0.648218 0 511
258 1 1 0 123.238 0 0 0 -0 -0 1 -0.761455 -0.648218 0 511
259 0 1 0 124.748 0 0 0 0 0 -1 0.999902 -0.0140224 0 511
260 1 1 0 124.748 0 0 0 -0 -0 1 0.999902 -0.0140224 0 511
261 0 1 0 125.45 0 0 0 0 0 -1 0.360421 -0.93279 0 511
262 1 1 0 125.45 0 0 0 -0 -0 1 0.360421 -0.93279 0 511
263 0 1 0 129.255 0 0 0 0 0 -1 0.822065 0.569394 0 511
264 1 1 0 129.255 0 0 0 -0 -0 1 0.822065 0.569394 0 511
265 0 1 0 129.557 0 0 0 0 0 -1 -0.939878 -0.34151 0 511
266 1 1 0 129.557 0 0 0 -0 -0 1 -0.939878 -0.34151 0 511
267 0 1 0 130.43 0 0 0 0 0 -1 0.0681895 0.997672 0 511
268 1 1 0 130.43 0 0 0 -0 -0 1 0.0681895 0.997672 0 511
269 0 1 0 131.257 0 0 0 0 0 -1 0.362376 -0.932032 0 511
270 1 1 0 131.257 0 0 0 -0 -0 1 0.362376 -0.932032 0 511
271 0 1 0 131.806 0 0 0 0 0 -1 0.672137 -0.740427 0 511
272 1 1 0 131.806 0 0 0 -0 -0 1 0.672137 -0.740427 0 511
273 0 1 0 132.953 0 0 0 0 0 -1 -0.996623 -0.0821136 0 511
274 1 1 0 132.953 0 0 0 -0 -0 1 -0.996623 -0.0821136 0 511
275 0 1 0 133.015 0 0 0 0 0 -1 0.915105 0.403215 0 511
276 1 1 0 133.015 0 0 0 -0 -0 1 0.915105 0.403215 0 511
277 0 1 0 135.624 0 0 0 0 0 -1 -0.760666 0.649144 0 511
278 1 1 0 135.624 0 0 0 -0 -0 1 -0.760666 0.649144 0 511
279 0 1 0 136.288 0 0 0 0 0 -1 -0.7086 0.705611 0 511
280 1 1 0 136.288 0 0 0 -0 -0 1 -0.7086 0.705611 0 511
281 0 1 0 138.323 0 0 0 0 0 -1 -0.611862 0.790965 0 511
282 1 1 0 138.323 0 0 0 -0 -0 1 -0.611862 0.790965 0 511
283 0 1 0 140.332 0 0 0 0 0 -1 -0.572813 0.819686 0 511
284 1 1 0 140.332 0 0 0 -0 -0 1 -0.572813 0.819686 0 511
285 0 1 0 141.659 0 0 0 0 0 -1 -0.736686 -0.676235 0 511
286 1 1 0 141.659 0 0 0 -0 -0 1 -0.736686 -0.676235 0 511
287 0 1 0 142.186 0 0 0 0 0 -1 -0.483382 0.875409 0 511
288 1 1 0 142.186 0 0 0 -0 -0 1 -0.483382 0.875409 0 511
289 0 1 0 142.776 0 0 0 0 0 -1 0.9925 -0.122245 0 511
290 1 1 0 142.776 0 0 0 -0 -0 1 0.9925 -0.122245 0 511
291 0 1 0 144.467 0 0 0 0 0 -1 0.998465 0.0553864 0 511
292 1 1 0 144.467 0 0 0 -0 -0 1 0.998465 0.0553864 0 511
293 0 1 0 145.023 0 0 0 0 0 -1 -0.648195 0.761474 0 511
294 1 1 0 145.023 0 0 0 -0 -0 1 -0.648195 0.761474 0 511
295 0 1 0 145.542 0 0 0 0 0 -1 -0.995416 0.0956388 0 511
296 1 1 0 145.542 0 0 0 -0 -0 1 -0.995416 0.0956388 0 511
297 0 1 0 146.649 0 0 0 0 0 -1 -0.796818 -0.60422 0 511
298 1 1 0 146.649 0 0 0 -0 -0 1 -0.796818 -0.60422 0 511
299 0 1 0 146.772 0 0 0 0 0 -1 0.134586 0.990902 0 511
300 1 1 0 146.772 0 0 0 -0 -0 1 0.134586 0.990902 0 511
301 0 1 0 147.285 0 0 0 0 0 -1 0.987956 -0.154738 0 511
302 1 1 0 147.285 0 0 0 -0 -0 1 0.987956 -0.154738 0 511
303 0 1 0 151.686 0 0 0 0 0 -1 -0.318251 0.948007 0 511
304 1 1 0 151.686 0 0 0 -0 -0 1 -0.318251 0.948007 0 511
305 0 1 0 153.01 0 0 0 0 0 -1 -0.0834646 0.996511 0 511
306 1 1 0 153.01 0 0 0 -0 -0 1 -0.0834646 0.996511 0 511
307 0 1 0 153.01 0 0 0 0 0 -1 -0.00130492 0.999999 0 511
308 1 1 0 153.01 0 0 0 -0 -0 1 -0.00130492 0.999999 0 511
309 0 1 0 153.734 0 0 0 0 0 -1 0.446701 0.894684 0 511
310 1 1 0 153.734 0 0 0 -0 -0 1 0.446701 0.894684 0 511
311 0 1 0 154.208 0 0 0 0 0 -1 0.818193 0.574943 0 511
312 1 1 0 154.208 0 0 0 -0 -0 1 0.818193 0.574943 0 511
313 0 1 0 157.081 0 0 0 0 0 -1 -0.0685749 0.997646 0 511
314 1 1 0 157.081 0 0 0 -0 -0 1 -0.0685749 0.997646 0 511
315 0 1 0 158.059 0 0 0 0 0 -1 0.973386 -0.229171 0 511
316 1 1 0 158.059 0 0 0 -0 -0 1 0.973386 -0.229171 0 511
317 0 1 0 158.312 0 0 0 0 0 -1 0.521717 0.853119 0 511
318 1 1 0 158.312 0 0 0 -0 -0 1 0.521717 0.853119 0 511
319 0 1 0 159.376 0 0 0 0 0 -1 0.87067 -0.491867 0 511
320 1 1 0 159.376 0 0 0 -0 -0 1 0.87067 -0.491867 0 511
321 0 1 0 160.878 0 0 0 0 0 -1 0.575127 -0.818064 0 511
322 1 1 0 160.878 0 0 0 -0 -0 1 0.575127 -0.818064 0 511
323 0 1 0 161.792 0 0 0 0 0 -1 -0.980338 0.197324 0 511
324 1 1 0 161.792 0 0 0 -0 -0 1 -0.980338 0.197324 0 511
325 0 1 0 162 0 0 0 0 0 -1 0.967357 -0.253419 0 511
326 1 1 0 162 0 0 0 -0 -0 1 0.967357 -0.253419 0 511
327 0 1 0 164.138 0 0 0 0 0 -1 -0.890464 0.455054 0 511
328 1 1 0 164.138 0 0 0 -0 -0 1 -0.890464 0.455054 0 511
329 0 1 0 164.322 0 0 0 0 0 -1 0.281151 -0.959663 0 511
330 1 1 0 164.322 0 0 0 -0 -0 1 0.281151 -0.959663 0 511
331 0 1 0 165.754 0 0 0 0 0 -1 0.999814 0.0192964 0 511
332 1 1 0 165.754 0 0 0 -0 -0 1 0.999814 0.0192964 0 511
333 0 1 0 167.107 0 0 0 0 0 -1 0.778683 0.627418 0 511
334 1 1 0 167.107 0 0 0 -0 -0 1 0.778683 0.627418 0 511
335 0 1 0 167.273 0 0 0 0 0 -1 -0.348083 -0.937464 0 511
336 1 1 0 167.273 0 0 0 -0 -0 1 -0.348083 -0.937464 0 511
337 0 1 0 170.673 0 0 0 0 0 -1 -0.270409 0.962745 0 511
338 1 1 0 170.673 0 0 0 -0 -0 1 -0.270409 0.962745 0 511
339 0 1 0 172.315 0 0 0 0 0 -1 -0.998409 0.0563814 0 511
