# Spectrum file for cosima

IP LIN

DP 20 0.10159
DP 21.7781 0.0871684
DP 23.7143 0.0745072
DP 25.8225 0.0634191
DP 28.1183 0.0537356
DP 30.6181 0.0453054
DP 33.3402 0.0379918
DP 36.3043 0.031672
DP 39.5319 0.0262348
DP 43.0464 0.02158
DP 46.8735 0.0176167
DP 51.0407 0.0142628
DP 55.5784 0.0114439
DP 60.5196 0.00909492
DP 65.9001 0.0072252
DP 71.7589 0.00576106
DP 78.1385 0.00460614
DP 85.0854 0.00369015
DP 92.6498 0.00296071
DP 100.887 0.0023781
DP 109.856 0.00191173
DP 119.623 0.00153781
DP 130.258 0.00123766
DP 141.838 0.000996491
DP 154.448 0.000802591
DP 168.179 0.00064661
DP 183.131 0.000521079
DP 199.412 0.00042002
DP 217.141 0.000338637
DP 236.446 0.000273083
DP 257.467 0.000220267
DP 280.357 0.000177705
DP 305.281 0.000143398
DP 332.422 0.00011574
DP 361.976 9.3438e-05
DP 394.157 7.5451e-05
DP 429.199 6.09411e-05
DP 467.357 4.92338e-05
DP 508.907 3.97856e-05
DP 554.151 3.21591e-05
DP 603.418 2.60015e-05
DP 657.064 2.10287e-05
DP 715.48 1.70119e-05
DP 779.089 1.37664e-05
DP 848.353 1.11434e-05
DP 923.776 9.02306e-06
DP 1005.9 7.30849e-06
DP 1095.33 5.92168e-06
DP 1192.71 4.79965e-06
DP 1298.75 3.89157e-06
DP 1414.21 3.15642e-06
DP 1539.94 2.56108e-06
DP 1676.85 2.07881e-06
DP 1825.93 1.68799e-06
DP 1988.26 1.37119e-06
DP 2165.03 1.11429e-06
DP 2357.51 9.05888e-07
DP 2567.1 7.36771e-07
DP 2795.33 5.99479e-07
DP 3043.84 4.87981e-07
DP 3314.45 3.97395e-07
DP 3609.12 3.2377e-07
DP 3929.99 2.63904e-07
DP 4279.38 2.15207e-07
DP 4659.84 1.75578e-07
DP 5074.12 1.43313e-07
DP 5525.23 1.17034e-07
DP 6016.44 9.56193e-08
DP 6551.33 7.81613e-08
DP 7133.77 6.39222e-08
DP 7768 5.2303e-08
DP 8458.6 4.28173e-08
DP 9210.61 3.50695e-08
DP 10029.5 2.87381e-08
DP 10921.1 2.35618e-08
DP 11892.1 1.93276e-08
DP 12949.3 1.58624e-08
DP 14100.6 1.30251e-08
DP 15354.2 1.07007e-08
DP 16719.2 8.79565e-09
DP 18205.6 7.2334e-09
DP 19824.2 5.95164e-09
DP 21586.7 4.89948e-09
DP 23505.8 4.03534e-09
DP 25595.6 3.32527e-09
DP 27871.1 2.74151e-09
DP 30349 2.26133e-09
DP 33047.1 1.86616e-09
DP 35985.2 1.54079e-09
DP 39184.4 1.27275e-09
DP 42668.1 1.05184e-09
DP 46461.4 8.69671e-10
DP 50592.1 7.19382e-10
DP 55089.9 5.95333e-10
DP 59987.6 4.92894e-10
DP 65320.8 4.08259e-10
DP 71128.1 3.38301e-10
DP 77451.7 2.8045e-10
DP 84337.5 2.32587e-10
DP 91835.4 1.92971e-10
DP 100000 1.60166e-10

